invoice_id,invoice_number,supplier_id,department_id,po_id,invoice_date,invoice_amount,currency,payment_terms_days,due_date,invoice_status,missing_po_flag,round_amount_flag,high_value_invoice_flag,invoice_due_days,duplicate_invoice_flag,supplier_name,supplier_category,supplier_country,onboarding_date,tax_id_clean,missing_tax_id_flag,bank_account,missing_bank_account_flag,department_name,business_unit,approval_threshold,po_supplier_id,po_department_id,po_date,po_amount,po_approval_status,po_buyer,payment_count,first_payment_date,last_payment_date,total_paid_amount,weekend_payment_flag,cash_payment_flag,pending_or_failed_payment_flag,payment_methods,payment_statuses,paid_flag,days_to_payment,days_late,payment_before_invoice_flag,late_payment_flag,very_late_payment_flag,payment_amount_difference,payment_amount_difference_pct,payment_amount_mismatch_flag,po_supplier_mismatch_flag,po_department_mismatch_flag,po_amount_difference,po_amount_difference_pct,invoice_exceeds_po_amount_flag,po_not_approved_flag,above_department_threshold_flag,invoice_month,invoice_quarter,invoice_year,audit_payment_status,duplicate_invoice_strict_flag,duplicate_invoice_number_amount_flag,previous_invoice_date_same_supplier_amount,days_since_previous_same_amount,same_supplier_same_amount_close_date_flag,audit_duplicate_risk_flag,audit_raw_risk_score,audit_rule_count,R01_missing_po_flag,R02_audit_duplicate_risk_flag,R03_round_amount_flag,R04_high_value_invoice_flag,R05_missing_tax_id_flag,R06_payment_before_invoice_flag,R07_very_late_payment_flag,R08_payment_amount_mismatch_flag,R09_weekend_payment_flag,R10_cash_payment_flag,R11_pending_or_failed_payment_flag,R12_po_supplier_mismatch_flag,R13_po_department_mismatch_flag,R14_invoice_exceeds_po_amount_flag,R15_po_not_approved_flag,R16_above_department_threshold_flag,audit_risk_score,audit_risk_level,primary_risk_driver
INV0000037,FCT-677881,SUP00003,DPT010,PO0004462,2024-03-07,7442.53,DZD,30,2024-04-06,Validated,0,0,0,30,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Customer Support,Corporate,10000,SUP00003,DPT010,2024-11-16,28587.28,Approved,Buyer_E,1,2024-04-30,2024-04-30,7388.21,0,0,0,Card,Completed,1,54.0,24.0,0,1,0,-54.31999999999971,-0.7298593354679082,0,0,0,-21144.75,-73.96558889128312,0,0,0,3,1,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0000038,FCT-137401,SUP00210,DPT004,PO0002070,2024-02-29,11275.96,DZD,30,2024-03-30,Validated,0,0,0,30,0,Supplier_0210,IT Services,Tunisia,2019-04-16,TAX-42939914,0,DZ225661288761,0,Operations,Technology,10000,SUP00210,DPT004,2024-06-07,2210.16,Pending,Buyer_D,1,2024-03-21,2024-03-21,11344.64,0,0,0,Bank Transfer,Completed,1,21.0,-9.0,0,0,0,68.68000000000029,0.6090833951166934,0,0,0,9065.8,410.1874977377204,1,1,1,2,1,2024,Paid On Time or Early,0,0,,,0,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,6,15.05,Medium Risk,R15 - PO not approved
INV0000039,FCT-829719,SUP00005,DPT005,PO0001021,2024-12-04,12736.26,DZD,30,2025-01-03,Validated,0,0,0,30,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Sales,Technology,10000,SUP00005,DPT005,2024-03-10,18665.26,Approved,Buyer_E,1,2025-01-11,2025-01-11,12635.97,1,0,0,Bank Transfer,Completed,1,38.0,8.0,0,1,0,-100.29000000000087,-0.7874368142610222,0,0,0,-5928.999999999998,-31.764893711633263,0,0,1,12,4,2024,Late Payment,0,0,,,0,0,11,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5.91,Low Risk,R16 - Above department approval threshold
INV0000040,FCT-561509,SUP00001,DPT002,PO0001711,2024-01-27,21197.21,EUR,30,2024-02-26,Validated,0,0,0,30,0,Supplier_0001,Training,Turkey,2020-02-17,TAX-14868708,0,DZ492684993724,0,Procurement,Operations,50000,SUP00001,DPT002,2024-07-06,10729.13,Approved,Buyer_F,1,2024-02-16,2024-02-16,21657.03,0,0,0,Check,Completed,1,20.0,-10.0,0,0,0,459.8199999999997,2.169247745340069,0,0,0,10468.08,97.56690430631375,1,0,0,1,1,2024,Paid On Time or Early,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0000041,FCT-548582,SUP00098,DPT001,,2024-12-17,1764.33,EUR,30,2025-01-16,Pending Review,1,0,0,30,0,Supplier_0098,Maintenance,Algeria,2022-05-12,TAX-39239096,0,DZ867144086136,0,Finance,Corporate,50000,,,,,,,1,2025-03-21,2025-03-21,1776.92,0,0,0,Bank Transfer,Completed,1,94.0,64.0,0,1,1,12.590000000000146,0.7135853270079943,0,0,0,,,0,0,0,12,4,2024,Very Late Payment,0,0,,,0,0,22,2,12,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11.83,Low Risk,R01 - Invoice without purchase order
INV0000042,FCT-462796,SUP00122,DPT005,PO0003996,2024-09-30,7105.06,DZD,30,2024-10-30,Pending Review,0,0,0,30,0,Supplier_0122,Maintenance,France,2023-03-23,TAX-22478904,0,DZ630398049514,0,Sales,Technology,10000,SUP00122,DPT005,2024-05-10,104770.6,Approved,Buyer_F,1,2024-10-30,2024-10-30,6962.76,0,0,1,Bank Transfer,Pending,1,30.0,0.0,0,0,0,-142.30000000000018,-2.002798005928172,0,0,0,-97665.54000000001,-93.21846014053561,0,0,0,9,3,2024,Payment Issue,0,0,,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3.76,Low Risk,R11 - Pending or failed payment
INV0000043,FCT-937367,SUP00059,DPT005,PO0004110,2024-05-18,976.62,DZD,30,2024-06-17,Pending Review,0,0,0,30,0,Supplier_0059,Training,Algeria,2019-05-20,TAX-90323891,0,DZ383274656707,0,Sales,Technology,10000,SUP00059,DPT005,2024-07-29,19537.44,Approved,Buyer_C,1,2024-06-22,2024-06-22,982.5,1,0,0,Bank Transfer,Completed,1,35.0,5.0,0,1,0,5.8799999999999955,0.6020765497327513,0,0,0,-18560.82,-95.00128983121637,0,0,0,5,2,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0000044,FCT-773252,SUP00205,DPT006,PO0002361,2024-08-24,25000.0,DZD,30,2024-09-23,Validated,0,1,0,30,0,Supplier_0205,Consulting,Germany,2015-09-22,TAX-83445040,0,DZ656843300352,0,Marketing,Support,100000,SUP00205,DPT006,2024-08-30,8265.82,Approved,Buyer_E,1,2024-10-15,2024-10-15,24978.39,0,0,0,Bank Transfer,Completed,1,52.0,22.0,0,1,0,-21.610000000000582,-0.08644000000000233,0,0,0,16734.18,202.45033160654359,1,0,0,8,3,2024,Late Payment,0,0,,,0,0,16,2,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0000045,FCT-920219,SUP00014,DPT005,PO0005148,2024-08-04,12981.12,DZD,30,2024-09-03,Validated,0,0,0,30,0,Supplier_0014,Telecom,Algeria,2020-01-27,TAX-10207789,0,DZ764017800494,0,Sales,Technology,10000,SUP00014,DPT005,2024-05-30,12706.28,Pending,Buyer_E,1,2024-08-24,2024-08-24,12529.33,1,0,0,Check,Completed,1,20.0,-10.0,0,0,0,-451.7900000000009,-3.480362249174192,0,0,0,274.84000000000015,2.1630248979244917,0,1,1,8,3,2024,Paid On Time or Early,0,0,,,0,0,23,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,6,12.37,Low Risk,R15 - PO not approved
INV0000046,FCT-843368,SUP00029,DPT001,PO0002439,2024-08-20,2144.17,DZD,30,2024-09-19,Validated,0,0,0,30,0,Supplier_0029,Marketing Services,Algeria,2015-07-17,TAX-45363464,0,DZ458655961126,0,Finance,Corporate,50000,SUP00029,DPT001,2024-11-13,2582.46,Approved,Buyer_E,1,2024-10-29,2024-10-29,2193.07,0,0,0,Bank Transfer,Completed,1,70.0,40.0,0,1,1,48.90000000000009,2.280602750714733,0,0,0,-438.28999999999996,-16.971802080187107,0,0,0,8,3,2024,Very Late Payment,0,0,,,0,0,10,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R07 - Very late payment
INV0000047,FCT-835194,SUP00006,DPT009,,2024-03-09,78080.93,USD,60,2024-05-08,Validated,1,0,0,60,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,Risk Management,Commercial,10000,,,,,,,1,2024-06-04,2024-06-04,76890.15,0,0,0,Bank Transfer,Completed,1,87.0,27.0,0,1,0,-1190.7799999999988,-1.5250586795008703,0,0,0,,,0,0,1,3,1,2024,Late Payment,0,0,,,0,0,18,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.68,Low Risk,R01 - Invoice without purchase order
INV0000048,FCT-850415,SUP00124,DPT005,PO0003853,2024-11-21,6128.68,USD,30,2024-12-21,Pending Review,0,0,0,30,0,Supplier_0124,Telecom,Algeria,2021-03-19,TAX-35516868,0,DZ467802439629,0,Sales,Technology,10000,SUP00124,DPT005,2024-08-11,8928.63,Pending,Buyer_E,1,2024-11-27,2024-11-27,6138.93,0,0,0,Bank Transfer,Completed,1,6.0,-24.0,0,0,0,10.25,0.16724645437516725,0,0,0,-2799.949999999999,-31.359234283423092,0,1,0,11,4,2024,Paid On Time or Early,0,0,,,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6.45,Low Risk,R15 - PO not approved
INV0000049,FCT-599651,SUP00141,DPT010,PO0002572,2024-06-19,748.54,DZD,30,2024-07-19,Validated,0,0,0,30,0,Supplier_0141,Telecom,Algeria,2021-09-19,TAX-15771548,0,DZ750802421930,0,Customer Support,Corporate,10000,SUP00141,DPT010,2024-02-06,35847.51,Approved,Buyer_A,1,2024-07-30,2024-07-30,752.84,0,0,0,Bank Transfer,Completed,1,41.0,11.0,0,1,0,4.300000000000068,0.574451599112949,0,0,0,-35098.97,-97.91187728241097,0,0,0,6,2,2024,Late Payment,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0000050,FCT-387511,SUP00028,DPT004,PO0004698,2024-08-31,13507.8,EUR,45,2024-10-15,Validated,0,0,0,45,0,Supplier_0028,Facilities,Algeria,2023-01-04,TAX-54706429,0,DZ840796860525,0,Operations,Technology,10000,SUP00028,DPT004,2024-02-03,7498.98,Approved,Buyer_C,1,2024-09-29,2024-09-29,13511.2,1,0,0,Bank Transfer,Completed,1,29.0,-16.0,0,0,0,3.400000000001455,0.02517064214751074,0,0,0,6008.82,80.12849747565669,1,0,1,8,3,2024,Paid On Time or Early,0,0,,,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,6,11.29,Low Risk,R14 - Invoice exceeds PO amount
INV0000051,FCT-270471,SUP00288,DPT002,PO0005068,2024-09-17,77128.02,DZD,15,2024-10-02,Validated,0,0,0,15,0,Supplier_0288,Facilities,Spain,2020-12-13,TAX-41800392,0,DZ611712743232,0,Procurement,Operations,50000,SUP00288,DPT002,2024-02-19,7951.32,Approved,Buyer_B,1,2024-10-13,2024-10-13,78033.41,1,0,0,Bank Transfer,Completed,1,26.0,11.0,0,1,0,905.3899999999994,1.1738794798569954,0,0,0,69176.70000000001,870.0027165300858,1,0,1,9,3,2024,Late Payment,0,0,,,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,6,11.29,Low Risk,R14 - Invoice exceeds PO amount
INV0000052,FCT-345708,SUP00030,DPT004,PO0002641,2024-08-31,458.57,DZD,60,2024-10-30,Validated,0,0,0,60,0,Supplier_0030,Logistics,France,2015-10-04,MISSING_TAX_ID,1,DZ991349611623,0,Operations,Technology,10000,SUP00030,DPT004,2024-07-23,2093.32,Approved,Buyer_E,1,2024-10-09,2024-10-09,464.55,0,0,0,Bank Transfer,Completed,1,39.0,-21.0,0,0,0,5.980000000000018,1.3040539067099937,0,0,0,-1634.7500000000002,-78.09365027802725,0,0,0,8,3,2024,Paid On Time or Early,0,0,,,0,0,10,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5.38,Low Risk,R05 - Supplier missing tax ID
INV0000053,FCT-685759,SUP00002,DPT012,PO0000124,2024-06-27,13651.52,DZD,45,2024-08-11,Validated,0,0,0,45,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,General Administration,Support,5000,SUP00002,DPT012,2024-02-02,10706.86,Approved,Buyer_B,1,2024-09-06,2024-09-06,13690.25,0,0,0,Bank Transfer,Completed,1,71.0,26.0,0,1,0,38.72999999999956,0.2837046717142089,0,0,0,2944.66,27.502554437061843,1,0,1,6,2,2024,Late Payment,0,0,,,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,8.6,Low Risk,R14 - Invoice exceeds PO amount
INV0000054,FCT-478794,SUP00003,DPT005,PO0003866,2024-06-15,1924.18,DZD,30,2024-07-15,Pending Review,0,0,0,30,0,Supplier_0003,Office Supplies,Turkey,2024-05-16,TAX-67358568,0,DZ131354515251,0,Sales,Technology,10000,SUP00003,DPT005,2024-10-08,7210.43,Approved,Buyer_D,1,2024-08-10,2024-08-10,1896.58,1,0,0,Check,Completed,1,56.0,26.0,0,1,0,-27.600000000000136,-1.4343772412144464,0,0,0,-5286.25,-73.31393550731372,0,0,0,6,2,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0000055,FCT-735374,SUP00005,DPT004,PO0003009,2024-07-27,5641.25,DZD,45,2024-09-10,Validated,0,0,0,45,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Operations,Technology,10000,SUP00005,DPT003,2024-08-14,18067.91,Pending,Buyer_D,1,2024-09-06,2024-09-06,5649.78,0,0,0,Bank Transfer,Completed,1,41.0,-4.0,0,0,0,8.529999999999745,0.1512076224241036,0,0,1,-12426.66,-68.7775177095746,0,1,0,7,3,2024,Paid On Time or Early,0,0,,,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,12.9,Low Risk,R15 - PO not approved
INV0000056,FCT-614731,SUP00009,DPT003,PO0005126,2024-07-25,1332.02,DZD,30,2024-08-24,Validated,0,0,0,30,0,Supplier_0009,IT Services,Algeria,2016-04-01,TAX-57792402,0,DZ840812148954,0,IT,Operations,5000,SUP00009,DPT003,2024-08-10,10439.62,Approved,Buyer_E,1,2024-09-01,2024-09-01,1355.48,1,0,0,Bank Transfer,Completed,1,38.0,8.0,0,1,0,23.460000000000036,1.7612348162940525,0,0,0,-9107.6,-87.24072332134695,0,0,0,7,3,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0000057,FCT-545167,SUP00094,DPT012,PO0001818,2024-10-24,16018.91,DZD,15,2024-11-08,Validated,0,0,0,15,0,Supplier_0094,Professional Services,Algeria,2018-10-29,TAX-49604509,0,DZ196662660659,0,General Administration,Support,5000,SUP00094,DPT012,2024-11-06,4638.41,Approved,Buyer_C,1,2024-10-21,2024-10-21,15987.37,0,0,0,Bank Transfer,Completed,1,-3.0,-18.0,1,0,0,-31.539999999999054,-0.19689229791539534,0,0,0,11380.5,245.3534724183503,1,0,1,10,4,2024,Paid On Time or Early,0,0,,,0,0,34,3,0,0,0,0,0,18,0,0,0,0,0,0,0,10,0,6,18.28,Medium Risk,R06 - Payment before invoice date
INV0000058,FCT-310858,SUP00004,DPT006,PO0002876,2024-10-06,4162.26,DZD,30,2024-11-05,Validated,0,0,0,30,0,Supplier_0004,Professional Services,Turkey,2019-12-31,TAX-81427183,0,DZ687031845818,0,Marketing,Support,100000,SUP00004,DPT006,2024-10-31,26640.24,Approved,Buyer_F,1,2024-10-31,2024-10-31,4070.82,0,0,0,Bank Transfer,Completed,1,25.0,-5.0,0,0,0,-91.44000000000005,-2.1968834239091275,0,0,0,-22477.980000000003,-84.37604165728237,0,0,0,10,4,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0000059,FCT-970251,SUP00297,DPT004,PO0001775,2024-08-28,22798.39,DZD,30,2024-09-27,Validated,0,0,0,30,0,Supplier_0297,Logistics,Algeria,2023-10-19,TAX-45520463,0,DZ413110698180,0,Operations,Technology,10000,SUP00297,DPT004,2024-07-19,5294.87,Approved,Buyer_A,1,2024-09-29,2024-09-29,23188.68,1,0,0,Bank Transfer,Completed,1,32.0,2.0,0,1,0,390.2900000000009,1.711919131131632,0,0,0,17503.52,330.57506605450186,1,0,1,8,3,2024,Late Payment,0,0,,,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,6,11.29,Low Risk,R14 - Invoice exceeds PO amount
INV0000060,FCT-583338,SUP00002,DPT003,PO0001491,2024-05-11,1837.1,DZD,30,2024-06-10,Validated,0,0,0,30,0,Supplier_0002,Training,Germany,2018-07-07,TAX-77575471,0,DZ797161493162,0,IT,Operations,5000,SUP00002,DPT003,2024-04-18,7390.36,Approved,Buyer_B,1,2024-05-17,2024-05-17,1824.31,0,0,0,Bank Transfer,Completed,1,6.0,-24.0,0,0,0,-12.789999999999964,-0.6962059768112766,0,0,0,-5553.26,-75.14194166454679,0,0,0,5,2,2024,Paid On Time or Early,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
INV0000061,FCT-187338,SUP00005,DPT004,PO0002961,2024-06-29,4733.53,DZD,30,2024-07-29,Validated,0,0,0,30,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Operations,Technology,10000,SUP00005,DPT004,2024-10-16,6433.29,Approved,Buyer_C,1,2024-09-01,2024-09-01,4795.95,1,0,0,Bank Transfer,Completed,1,64.0,34.0,0,1,1,62.42000000000007,1.318677604240389,0,0,0,-1699.7600000000002,-26.42131786379909,0,0,0,6,2,2024,Very Late Payment,0,0,,,0,0,15,2,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,8.06,Low Risk,R07 - Very late payment
INV0000062,FCT-451974,SUP00238,DPT009,PO0001784,2024-01-14,419.55,DZD,45,2024-02-28,Validated,0,0,0,45,0,Supplier_0238,Facilities,Algeria,2018-03-03,TAX-36067501,0,DZ240181903876,0,Risk Management,Commercial,10000,SUP00004,DPT009,2024-03-31,7484.35,Approved,Buyer_B,1,2024-03-06,2024-03-06,416.08,0,0,1,Bank Transfer,Failed,1,52.0,7.0,0,1,0,-3.4700000000000273,-0.827076629722328,0,1,0,-7064.8,-94.3943027784644,0,0,0,1,1,2024,Payment Issue,0,0,,,0,0,27,2,0,0,0,0,0,0,0,0,0,0,7,20,0,0,0,0,14.52,Low Risk,R12 - PO supplier mismatch
INV0000063,FCT-868781,SUP00001,DPT001,PO0004632,2024-04-10,119057.89,DZD,30,2024-05-10,Validated,0,0,1,30,0,Supplier_0001,Training,Turkey,2020-02-17,TAX-14868708,0,DZ492684993724,0,Finance,Corporate,50000,SUP00001,DPT001,2024-02-07,4592.71,Approved,Buyer_F,1,2024-06-06,2024-06-06,119971.01,0,0,0,Check,Completed,1,57.0,27.0,0,1,0,913.1199999999953,0.766954630222319,0,0,0,114465.18,2492.3232688325625,1,0,1,4,2,2024,Late Payment,0,0,,,0,0,28,3,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,6,15.05,Medium Risk,R04 - High-value invoice
INV0000064,FCT-386356,SUP00017,DPT005,PO0002912,2024-06-04,54589.98,DZD,30,2024-07-04,Pending Review,0,0,0,30,0,Supplier_0017,Logistics,Algeria,2017-05-25,MISSING_TAX_ID,1,DZ553760743951,0,Sales,Technology,10000,SUP00017,DPT005,2024-03-01,12052.47,Approved,Buyer_B,1,2024-07-06,2024-07-06,54373.17,1,0,0,Bank Transfer,Completed,1,32.0,2.0,0,1,0,-216.81000000000495,-0.3971607976408948,0,0,0,42537.51,352.9360371774417,1,0,1,6,2,2024,Late Payment,0,0,,,0,0,31,4,0,0,0,0,10,0,0,0,5,0,0,0,0,10,0,6,16.67,Medium Risk,R14 - Invoice exceeds PO amount
INV0000065,FCT-913411,SUP00005,DPT002,PO0002756,2024-08-07,73582.15,DZD,60,2024-10-06,Validated,0,0,0,60,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,Procurement,Operations,50000,SUP00005,DPT002,2024-09-30,16036.13,Approved,Buyer_E,1,2024-09-28,2024-09-28,72894.58,1,0,0,Bank Transfer,Completed,1,52.0,-8.0,0,0,0,-687.5699999999924,-0.9344249930179975,0,0,0,57546.02,358.85229166887524,1,0,1,8,3,2024,Paid On Time or Early,0,0,,,0,0,21,3,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,6,11.29,Low Risk,R14 - Invoice exceeds PO amount
INV0000066,FCT-330180,SUP00260,DPT005,PO0000814,2024-05-17,34998.83,DZD,30,2024-06-16,Validated,0,0,0,30,0,Supplier_0260,Maintenance,Algeria,2021-05-28,TAX-31929034,0,DZ589146035571,0,Sales,Technology,10000,SUP00260,DPT005,2024-08-27,3687.66,Rejected,Buyer_E,1,2024-06-22,2024-06-22,35255.32,1,0,0,Bank Transfer,Completed,1,36.0,6.0,0,1,0,256.48999999999796,0.7328530696597514,0,0,0,31311.170000000002,849.0796331549004,1,1,1,5,2,2024,Late Payment,0,0,,,0,0,33,4,0,0,0,0,0,0,0,0,5,0,0,0,0,10,12,6,17.74,Medium Risk,R15 - PO not approved
INV0000067,FCT-665336,SUP00076,DPT008,PO0002436,2024-01-20,3042.58,DZD,15,2024-02-04,Validated,0,0,0,15,0,Supplier_0076,Telecom,Algeria,2019-07-20,MISSING_TAX_ID,1,DZ711574308287,0,Legal,Operations,50000,SUP00076,DPT008,2024-07-16,8685.27,Approved,Buyer_B,1,2024-02-26,2024-02-26,3006.36,0,0,0,Bank Transfer,Completed,1,37.0,22.0,0,1,0,-36.2199999999998,-1.1904370632818135,0,0,0,-5642.6900000000005,-64.96850414552455,0,0,0,1,1,2024,Late Payment,0,1,,,0,1,28,2,0,18,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15.05,Medium Risk,R02 - Potential duplicate invoice
INV0000068,FCT-563069,SUP00022,DPT003,PO0004741,2024-03-07,5705.78,DZD,60,2024-05-06,Validated,0,0,0,60,0,Supplier_0022,Consulting,Algeria,2015-05-29,TAX-51243583,0,DZ287541407291,0,IT,Operations,5000,SUP00022,DPT003,2024-09-25,14848.9,Approved,Buyer_F,1,2024-04-28,2024-04-28,5556.69,1,0,0,Bank Transfer,Completed,1,52.0,-8.0,0,0,0,-149.09000000000015,-2.6129643975056895,0,0,0,-9143.119999999999,-61.57439271595875,0,0,1,3,1,2024,Paid On Time or Early,0,0,,,0,0,11,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5.91,Low Risk,R16 - Above department approval threshold
INV0000069,FCT-898986,SUP00006,DPT011,,2024-03-05,8393.04,DZD,60,2024-05-04,Pending Review,1,0,0,60,0,Supplier_0006,Telecom,Algeria,2022-03-07,TAX-29075914,0,DZ251200763719,0,Logistics,Technology,25000,,,,,,,1,2024-05-13,2024-05-13,8483.63,0,0,0,Check,Completed,1,69.0,9.0,0,1,0,90.58999999999833,1.0793466967868415,0,0,0,,,0,0,0,3,1,2024,Late Payment,0,0,,,0,0,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,Low Risk,R01 - Invoice without purchase order
INV0000070,FCT-351836,SUP00007,DPT011,PO0000786,2024-09-15,9233.77,EUR,30,2024-10-15,Validated,0,0,0,30,0,Supplier_0007,Telecom,Germany,2020-06-10,TAX-28957574,0,DZ232177361339,0,Logistics,Technology,25000,SUP00007,DPT011,2024-05-04,591.85,Approved,Buyer_B,1,2024-10-09,2024-10-09,9153.23,0,0,0,Bank Transfer,Completed,1,24.0,-6.0,0,0,0,-80.54000000000087,-0.8722331182171623,0,0,0,8641.92,1460.153755174453,1,0,0,9,3,2024,Paid On Time or Early,0,0,,,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5.38,Low Risk,R14 - Invoice exceeds PO amount
INV0000071,FCT-290889,SUP00001,DPT001,PO0002383,2024-11-26,1703.03,DZD,15,2024-12-11,Pending Review,0,0,0,15,0,Supplier_0001,Training,Turkey,2020-02-17,TAX-14868708,0,DZ492684993724,0,Finance,Corporate,50000,SUP00001,DPT001,2024-10-04,2063.02,Approved,Buyer_A,1,2024-11-07,2024-11-07,1710.26,0,0,0,Bank Transfer,Completed,1,-19.0,-34.0,1,0,0,7.230000000000018,0.4245374420885139,0,0,0,-359.99,-17.449661176333723,0,0,0,11,4,2024,Paid On Time or Early,0,0,,,0,0,18,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9.68,Low Risk,R06 - Payment before invoice date
INV0000072,FCT-312859,SUP00005,DPT003,PO0000261,2024-10-20,1607.31,DZD,45,2024-12-04,Validated,0,0,0,45,0,Supplier_0005,Consulting,Algeria,2022-11-17,TAX-84459703,0,DZ840814585673,0,IT,Operations,5000,SUP00005,DPT003,2024-07-24,2963.89,Approved,Buyer_B,1,2024-12-02,2024-12-02,1613.19,0,0,1,Bank Transfer,Pending,1,43.0,-2.0,0,0,0,5.880000000000109,0.3658286204901425,0,0,0,-1356.58,-45.77025463158214,0,0,0,10,4,2024,Payment Issue,0,0,,,0,0,7,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3.76,Low Risk,R11 - Pending or failed payment
INV0000073,FCT-410726,SUP00108,DPT003,PO0000369,2024-06-30,1289.95,DZD,90,2024-09-28,Validated,0,0,0,90,0,Supplier_0108,Marketing Services,Algeria,2023-11-04,TAX-82450557,0,DZ825571868899,0,IT,Operations,5000,SUP00108,DPT003,2024-06-15,6896.54,Approved,Buyer_B,1,2024-10-05,2024-10-05,1303.09,1,0,0,Bank Transfer,Completed,1,97.0,7.0,0,1,0,13.139999999999873,1.0186441334935363,0,0,0,-5606.59,-81.29569320267845,0,0,0,6,2,2024,Late Payment,0,0,,,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.69,Low Risk,R09 - Weekend payment
INV0000074,FCT-341282,SUP00086,DPT012,PO0003831,2024-02-27,3675.67,USD,15,2024-03-13,Validated,0,0,0,15,0,Supplier_0086,Professional Services,Algeria,2016-12-14,TAX-47737088,0,DZ149743368551,0,General Administration,Support,5000,SUP00086,DPT012,2024-09-09,10106.92,Approved,Buyer_A,0,,,0.0,0,0,0,Not Paid,Not Paid,0,,,0,0,0,,,0,0,0,-6431.25,-63.63214510454224,0,0,0,2,1,2024,Unpaid,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,No Exception,No Exception
